Root node created. Lower Bound: 96
Path: 0 6 9 4 5 3 8 1 | Lower Bound: 88
Path: 0 6 9 4 5 3 8 2 | Lower Bound: 96
Path: 0 6 9 4 5 3 8 7 | Lower Bound: 90
Path: 0 6 9 4 5 3 1 2 | Lower Bound: 91
Path: 0 6 9 4 5 3 1 7 | Lower Bound: 86
Path: 0 6 9 4 5 3 1 8 | Lower Bound: 82
Path: 0 6 8 1 7 2 9 3 | Lower Bound: 91
Path: 0 6 8 1 7 2 9 4 | Lower Bound: 94
Path: 0 6 8 1 7 2 9 5 | Lower Bound: 103
Path: 0 1 7 2 3 8 5 4 | Lower Bound: 83
Path: 0 1 7 2 3 8 5 6 | Lower Bound: 90
Path: 0 1 7 2 3 8 5 9 | Lower Bound: 92
Path: 0 6 1 3 7 4 2 | Lower Bound: 85
Path: 0 6 1 3 7 4 5 | Lower Bound: 81
Path: 0 6 1 3 7 4 8 | Lower Bound: 97
Path: 0 6 1 3 7 4 9 | Lower Bound: 93
Path: 0 6 4 9 8 5 1 | Lower Bound: 94
Path: 0 6 4 9 8 5 2 | Lower Bound: 88
Path: 0 6 4 9 8 5 3 | Lower Bound: 91
Path: 0 6 4 9 8 5 7 | Lower Bound: 96
Path: 0 2 6 1 8 4 3 | Lower Bound: 95
Path: 0 2 6 1 8 4 5 | Lower Bound: 83
Path: 0 2 6 1 8 4 7 | Lower Bound: 104
Path: 0 2 6 1 8 4 9 | Lower Bound: 90
Path: 0 9 8 1 4 5 2 | Lower Bound: 90
Path: 0 9 8 1 4 5 3 | Lower Bound: 87
Path: 0 9 8 1 4 5 6 | Lower Bound: 88
Path: 0 9 8 1 4 5 7 | Lower Bound: 90
Path: 0 9 8 1 4 2 3 | Lower Bound: 80
Path: 0 9 8 1 4 2 5 | Lower Bound: 89
Path: 0 9 8 1 4 2 6 | Lower Bound: 94
Path: 0 9 8 1 4 2 7 | Lower Bound: 89
Path: 0 7 4 9 1 8 3 2 | Lower Bound: 79
Path: 0 7 4 9 1 8 3 5 | Lower Bound: 83
Path: 0 7 4 9 1 8 3 6 | Lower Bound: 88
Path: 0 9 8 3 1 6 5 2 | Lower Bound: 96
Path: 0 9 8 3 1 6 5 4 | Lower Bound: 84
Path: 0 9 8 3 1 6 5 7 | Lower Bound: 94
Path: 0 2 4 9 7 1 3 | Lower Bound: 86
Path: 0 2 4 9 7 1 5 | Lower Bound: 94
Path: 0 2 4 9 7 1 6 | Lower Bound: 92
Path: 0 2 4 9 7 1 8 | Lower Bound: 85
Path: 0 2 9 3 1 6 4 | Lower Bound: 94
Path: 0 2 9 3 1 6 5 | Lower Bound: 81
Path: 0 2 9 3 1 6 7 | Lower Bound: 81
Path: 0 2 9 3 1 6 8 | Lower Bound: 83
Path: 0 1 7 6 8 3 5 2 | Lower Bound: 94
Path: 0 1 7 6 8 3 5 4 | Lower Bound: 84
Path: 0 1 7 6 8 3 5 9 | Lower Bound: 94
Path: 0 1 7 6 8 3 4 2 | Lower Bound: 89
Path: 0 1 7 6 8 3 4 5 | Lower Bound: 87
Path: 0 1 7 6 8 3 4 9 | Lower Bound: 93
Path: 0 6 4 7 1 2 | Lower Bound: 88
Path: 0 6 4 7 1 3 | Lower Bound: 83
Path: 0 6 4 7 1 5 | Lower Bound: 92
Path: 0 6 4 7 1 8 | Lower Bound: 82
Path: 0 6 4 7 1 9 | Lower Bound: 90
Path: 0 6 5 4 2 7 8 3 1 | Lower Bound: 104
Path: 0 6 5 4 2 7 8 3 9 | Lower Bound: 90
Path: 0 7 1 8 5 6 2 | Lower Bound: 90
Path: 0 7 1 8 5 6 3 | Lower Bound: 83
Path: 0 7 1 8 5 6 4 | Lower Bound: 88
Path: 0 7 1 8 5 6 9 | Lower Bound: 79
Path: 0 6 4 2 9 8 3 1 | Lower Bound: 82
Path: 0 6 4 2 9 8 3 5 | Lower Bound: 91
Path: 0 6 4 2 9 8 3 7 | Lower Bound: 92
Path: 0 6 4 2 9 8 1 3 | Lower Bound: 92
Path: 0 6 4 2 9 8 1 5 | Lower Bound: 101
Path: 0 6 4 2 9 8 1 7 | Lower Bound: 90
Path: 0 7 4 5 6 9 8 1 | Lower Bound: 92
Path: 0 7 4 5 6 9 8 2 | Lower Bound: 90
Path: 0 7 4 5 6 9 8 3 | Lower Bound: 84
Path: 0 1 2 4 3 5 6 | Lower Bound: 91
Path: 0 1 2 4 3 5 7 | Lower Bound: 93
Path: 0 1 2 4 3 5 8 | Lower Bound: 97
Path: 0 1 2 4 3 5 9 | Lower Bound: 92
Path: 0 6 3 2 9 5 4 1 | Lower Bound: 89
Path: 0 6 3 2 9 5 4 7 | Lower Bound: 96
Path: 0 6 3 2 9 5 4 8 | Lower Bound: 93
Path: 0 6 5 3 4 2 8 1 | Lower Bound: 85
Path: 0 6 5 3 4 2 8 7 | Lower Bound: 84
Path: 0 6 5 3 4 2 8 9 | Lower Bound: 89
Path: 0 2 5 6 3 8 1 | Lower Bound: 90
Path: 0 2 5 6 3 8 4 | Lower Bound: 87
Path: 0 2 5 6 3 8 7 | Lower Bound: 96
Path: 0 2 5 6 3 8 9 | Lower Bound: 95
Path: 0 2 5 6 3 1 4 | Lower Bound: 95
Path: 0 2 5 6 3 1 7 | Lower Bound: 88
Path: 0 2 5 6 3 1 8 | Lower Bound: 83
Path: 0 2 5 6 3 1 9 | Lower Bound: 99
Path: 0 1 3 5 2 9 8 4 | Lower Bound: 89
Path: 0 1 3 5 2 9 8 6 | Lower Bound: 95
Path: 0 1 3 5 2 9 8 7 | Lower Bound: 95
Path: 0 9 2 7 4 5 1 | Lower Bound: 97
Path: 0 9 2 7 4 5 3 | Lower Bound: 88
Path: 0 9 2 7 4 5 6 | Lower Bound: 93
Path: 0 9 2 7 4 5 8 | Lower Bound: 102
Path: 0 4 8 6 1 2 | Lower Bound: 89
Path: 0 4 8 6 1 3 | Lower Bound: 83
Path: 0 4 8 6 1 5 | Lower Bound: 90
Path: 0 4 8 6 1 7 | Lower Bound: 86
Path: 0 4 8 6 1 9 | Lower Bound: 91
Path: 0 9 1 3 8 4 2 5 | Lower Bound: 94
Path: 0 9 1 3 8 4 2 6 | Lower Bound: 100
Path: 0 9 1 3 8 4 2 7 | Lower Bound: 90
Path: 0 6 2 4 3 5 1 | Lower Bound: 101
Path: 0 6 2 4 3 5 7 | Lower Bound: 97
Path: 0 6 2 4 3 5 8 | Lower Bound: 102
Path: 0 6 2 4 3 5 9 | Lower Bound: 91
Path: 0 8 4 5 3 7 1 | Lower Bound: 96
Path: 0 8 4 5 3 7 2 | Lower Bound: 86
Path: 0 8 4 5 3 7 6 | Lower Bound: 81
Path: 0 8 4 5 3 7 9 | Lower Bound: 102
Path: 0 1 7 8 3 6 5 2 | Lower Bound: 92
Path: 0 1 7 8 3 6 5 4 | Lower Bound: 84
Path: 0 1 7 8 3 6 5 9 | Lower Bound: 94
Path: 0 1 2 3 6 7 4 | Lower Bound: 91
Path: 0 1 2 3 6 7 5 | Lower Bound: 89
Path: 0 1 2 3 6 7 8 | Lower Bound: 90
Path: 0 1 2 3 6 7 9 | Lower Bound: 91
Path: 0 4 3 6 5 1 | Lower Bound: 97
Path: 0 4 3 6 5 2 | Lower Bound: 88
Path: 0 4 3 6 5 7 | Lower Bound: 98
Path: 0 4 3 6 5 8 | Lower Bound: 97
Path: 0 4 3 6 5 9 | Lower Bound: 96
Path: 0 8 4 2 3 6 1 | Lower Bound: 88
Path: 0 8 4 2 3 6 5 | Lower Bound: 76
Path: 0 8 4 2 3 6 7 | Lower Bound: 95
Path: 0 8 4 2 3 6 9 | Lower Bound: 85
Path: 0 6 2 9 3 4 1 | Lower Bound: 86
Path: 0 6 2 9 3 4 5 | Lower Bound: 78
Path: 0 6 2 9 3 4 7 | Lower Bound: 93
Path: 0 6 2 9 3 4 8 | Lower Bound: 89
Path: 0 7 5 9 3 1 8 2 | Lower Bound: 99
Path: 0 7 5 9 3 1 8 4 | Lower Bound: 95
Path: 0 7 5 9 3 1 8 6 | Lower Bound: 99
Path: 0 1 8 4 2 9 6 3 | Lower Bound: 93
Path: 0 1 8 4 2 9 6 5 | Lower Bound: 82
Path: 0 1 8 4 2 9 6 7 | Lower Bound: 94
Path: 0 1 7 8 6 5 9 2 | Lower Bound: 96
Path: 0 1 7 8 6 5 9 3 | Lower Bound: 87
Path: 0 1 7 8 6 5 9 4 | Lower Bound: 89
Path: 0 8 5 6 3 1 2 | Lower Bound: 92
Path: 0 8 5 6 3 1 4 | Lower Bound: 92
Path: 0 8 5 6 3 1 7 | Lower Bound: 92
Path: 0 8 5 6 3 1 9 | Lower Bound: 95
Path: 0 6 4 1 3 7 2 | Lower Bound: 86
Path: 0 6 4 1 3 7 5 | Lower Bound: 91
Path: 0 6 4 1 3 7 8 | Lower Bound: 90
Path: 0 6 4 1 3 7 9 | Lower Bound: 97
Path: 0 7 6 9 5 3 1 2 | Lower Bound: 97
Path: 0 7 6 9 5 3 1 4 | Lower Bound: 94
Path: 0 7 6 9 5 3 1 8 | Lower Bound: 82
Path: 0 3 2 8 9 1 4 | Lower Bound: 96
Path: 0 3 2 8 9 1 5 | Lower Bound: 99
Path: 0 3 2 8 9 1 6 | Lower Bound: 92
Path: 0 3 2 8 9 1 7 | Lower Bound: 82
Path: 0 7 6 2 1 9 3 | Lower Bound: 87
Path: 0 7 6 2 1 9 4 | Lower Bound: 92
Path: 0 7 6 2 1 9 5 | Lower Bound: 99
Path: 0 7 6 2 1 9 8 | Lower Bound: 85
Path: 0 6 5 7 1 4 2 | Lower Bound: 88
Path: 0 6 5 7 1 4 3 | Lower Bound: 93
Path: 0 6 5 7 1 4 8 | Lower Bound: 95
Path: 0 6 5 7 1 4 9 | Lower Bound: 89
Path: 0 7 8 6 9 4 5 1 | Lower Bound: 100
Path: 0 7 8 6 9 4 5 2 | Lower Bound: 85
Path: 0 7 8 6 9 4 5 3 | Lower Bound: 88
Path: 0 8 6 2 1 3 4 | Lower Bound: 93
Path: 0 8 6 2 1 3 5 | Lower Bound: 91
Path: 0 8 6 2 1 3 7 | Lower Bound: 103
Path: 0 8 6 2 1 3 9 | Lower Bound: 89
Path: 0 7 2 8 9 6 1 | Lower Bound: 94
Path: 0 7 2 8 9 6 3 | Lower Bound: 97
Path: 0 7 2 8 9 6 4 | Lower Bound: 93
Path: 0 7 2 8 9 6 5 | Lower Bound: 84
Path: 0 7 4 5 1 6 2 | Lower Bound: 92
Path: 0 7 4 5 1 6 3 | Lower Bound: 86
Path: 0 7 4 5 1 6 8 | Lower Bound: 91
Path: 0 7 4 5 1 6 9 | Lower Bound: 82
Path: 0 8 4 3 5 2 1 | Lower Bound: 93
Path: 0 8 4 3 5 2 6 | Lower Bound: 98
Path: 0 8 4 3 5 2 7 | Lower Bound: 97
Path: 0 8 4 3 5 2 9 | Lower Bound: 85
Path: 0 1 8 2 6 9 3 | Lower Bound: 89
Path: 0 1 8 2 6 9 4 | Lower Bound: 92
Path: 0 1 8 2 6 9 5 | Lower Bound: 100
Path: 0 1 8 2 6 9 7 | Lower Bound: 94
Path: 0 2 9 6 1 7 3 | Lower Bound: 89
Path: 0 2 9 6 1 7 4 | Lower Bound: 86
Path: 0 2 9 6 1 7 5 | Lower Bound: 91
Path: 0 2 9 6 1 7 8 | Lower Bound: 82
Path: 0 2 8 5 3 1 4 | Lower Bound: 89
Path: 0 2 8 5 3 1 6 | Lower Bound: 89
Path: 0 2 8 5 3 1 7 | Lower Bound: 81
Path: 0 2 8 5 3 1 9 | Lower Bound: 94
Path: 0 7 4 2 9 8 6 5 1 | Lower Bound: 106
Path: 0 7 4 2 9 8 6 5 3 | Lower Bound: 87
Path: 0 9 3 2 7 4 1 | Lower Bound: 84
Path: 0 9 3 2 7 4 5 | Lower Bound: 82
Path: 0 9 3 2 7 4 6 | Lower Bound: 89
Path: 0 9 3 2 7 4 8 | Lower Bound: 94
Path: 0 6 9 3 5 4 1 2 | Lower Bound: 92
Path: 0 6 9 3 5 4 1 7 | Lower Bound: 87
Path: 0 6 9 3 5 4 1 8 | Lower Bound: 83
Path: 0 8 6 2 9 7 1 | Lower Bound: 94
Path: 0 8 6 2 9 7 3 | Lower Bound: 98
Path: 0 8 6 2 9 7 4 | Lower Bound: 84
Path: 0 8 6 2 9 7 5 | Lower Bound: 88
Path: 0 9 1 3 5 2 4 | Lower Bound: 83
Path: 0 9 1 3 5 2 6 | Lower Bound: 95
Path: 0 9 1 3 5 2 7 | Lower Bound: 86
Path: 0 9 1 3 5 2 8 | Lower Bound: 84
Path: 0 6 1 7 5 4 2 3 | Lower Bound: 81
Path: 0 6 1 7 5 4 2 8 | Lower Bound: 90
Path: 0 6 1 7 5 4 2 9 | Lower Bound: 82
Path: 0 9 2 3 1 7 8 4 | Lower Bound: 92
Path: 0 9 2 3 1 7 8 5 | Lower Bound: 98
Path: 0 9 2 3 1 7 8 6 | Lower Bound: 94
Path: 0 1 3 8 5 6 2 | Lower Bound: 90
Path: 0 1 3 8 5 6 4 | Lower Bound: 90
Path: 0 1 3 8 5 6 7 | Lower Bound: 92
Path: 0 1 3 8 5 6 9 | Lower Bound: 82
Path: 0 7 4 9 2 8 1 | Lower Bound: 89
Path: 0 7 4 9 2 8 3 | Lower Bound: 82
Path: 0 7 4 9 2 8 5 | Lower Bound: 89
Path: 0 7 4 9 2 8 6 | Lower Bound: 82
Path: 0 9 3 1 8 4 2 5 | Lower Bound: 94
Path: 0 9 3 1 8 4 2 6 | Lower Bound: 100
Path: 0 9 3 1 8 4 2 7 | Lower Bound: 90
Path: 0 4 9 7 1 2 | Lower Bound: 91
Path: 0 4 9 7 1 3 | Lower Bound: 89
Path: 0 4 9 7 1 5 | Lower Bound: 95
Path: 0 4 9 7 1 6 | Lower Bound: 93
Path: 0 4 9 7 1 8 | Lower Bound: 86
Path: 0 2 4 9 1 8 7 3 | Lower Bound: 95
Path: 0 2 4 9 1 8 7 5 | Lower Bound: 94
Path: 0 2 4 9 1 8 7 6 | Lower Bound: 85
Path: 0 3 1 7 2 8 4 | Lower Bound: 85
Path: 0 3 1 7 2 8 5 | Lower Bound: 88
Path: 0 3 1 7 2 8 6 | Lower Bound: 81
Path: 0 3 1 7 2 8 9 | Lower Bound: 88
Path: 0 9 2 8 7 6 1 | Lower Bound: 94
Path: 0 9 2 8 7 6 3 | Lower Bound: 97
Path: 0 9 2 8 7 6 4 | Lower Bound: 93
Path: 0 9 2 8 7 6 5 | Lower Bound: 84
Path: 0 9 4 1 8 6 2 | Lower Bound: 95
Path: 0 9 4 1 8 6 3 | Lower Bound: 95
Path: 0 9 4 1 8 6 5 | Lower Bound: 81
Path: 0 9 4 1 8 6 7 | Lower Bound: 92
Path: 0 3 2 8 6 9 1 4 | Lower Bound: 101
Path: 0 3 2 8 6 9 1 5 | Lower Bound: 104
Path: 0 3 2 8 6 9 1 7 | Lower Bound: 96
Path: 0 1 6 5 3 9 8 2 | Lower Bound: 103
Path: 0 1 6 5 3 9 8 4 | Lower Bound: 89
Path: 0 1 6 5 3 9 8 7 | Lower Bound: 92
Path: 0 6 2 5 3 9 1 | Lower Bound: 87
Path: 0 6 2 5 3 9 4 | Lower Bound: 91
Path: 0 6 2 5 3 9 7 | Lower Bound: 87
Path: 0 6 2 5 3 9 8 | Lower Bound: 85
Path: 0 3 2 1 4 5 6 | Lower Bound: 91
Path: 0 3 2 1 4 5 7 | Lower Bound: 93
Path: 0 3 2 1 4 5 8 | Lower Bound: 97
Path: 0 3 2 1 4 5 9 | Lower Bound: 92
Path: 0 1 4 6 5 9 2 | Lower Bound: 93
Path: 0 1 4 6 5 9 3 | Lower Bound: 92
Path: 0 1 4 6 5 9 7 | Lower Bound: 89
Path: 0 1 4 6 5 9 8 | Lower Bound: 84
Path: 0 6 1 7 2 5 4 3 | Lower Bound: 94
Path: 0 6 1 7 2 5 4 8 | Lower Bound: 96
Path: 0 6 1 7 2 5 4 9 | Lower Bound: 89
Path: 0 1 3 8 4 6 5 2 | Lower Bound: 89
Path: 0 1 3 8 4 6 5 7 | Lower Bound: 102
Path: 0 1 3 8 4 6 5 9 | Lower Bound: 95
Path: 0 8 7 3 5 1 | Lower Bound: 96
Path: 0 8 7 3 5 2 | Lower Bound: 87
Path: 0 8 7 3 5 4 | Lower Bound: 77
Path: 0 8 7 3 5 6 | Lower Bound: 88
Path: 0 8 7 3 5 9 | Lower Bound: 96
Path: 0 7 1 2 5 3 4 | Lower Bound: 87
Path: 0 7 1 2 5 3 6 | Lower Bound: 99
Path: 0 7 1 2 5 3 8 | Lower Bound: 90
Path: 0 7 1 2 5 3 9 | Lower Bound: 90
Path: 0 5 4 2 1 8 3 | Lower Bound: 84
Path: 0 5 4 2 1 8 6 | Lower Bound: 92
Path: 0 5 4 2 1 8 7 | Lower Bound: 92
Path: 0 5 4 2 1 8 9 | Lower Bound: 99
Path: 0 1 7 4 9 5 2 | Lower Bound: 88
Path: 0 1 7 4 9 5 3 | Lower Bound: 88
Path: 0 1 7 4 9 5 6 | Lower Bound: 95
Path: 0 1 7 4 9 5 8 | Lower Bound: 96
Path: 0 9 1 7 4 8 2 | Lower Bound: 97
Path: 0 9 1 7 4 8 3 | Lower Bound: 89
Path: 0 9 1 7 4 8 5 | Lower Bound: 88
Path: 0 9 1 7 4 8 6 | Lower Bound: 85
Path: 0 6 1 7 8 4 2 3 | Lower Bound: 78
Path: 0 6 1 7 8 4 2 5 | Lower Bound: 89
Path: 0 6 1 7 8 4 2 9 | Lower Bound: 80
Path: 0 7 6 9 8 3 2 5 1 | Lower Bound: 117
Path: 0 7 6 9 8 3 2 5 4 | Lower Bound: 85
Path: 0 6 9 3 1 8 5 2 | Lower Bound: 96
Path: 0 6 9 3 1 8 5 4 | Lower Bound: 84
Path: 0 6 9 3 1 8 5 7 | Lower Bound: 94
Path: 0 2 1 3 6 5 4 | Lower Bound: 84
Path: 0 2 1 3 6 5 7 | Lower Bound: 95
Path: 0 2 1 3 6 5 8 | Lower Bound: 98
Path: 0 2 1 3 6 5 9 | Lower Bound: 96
Path: 0 3 8 2 4 5 1 | Lower Bound: 98
Path: 0 3 8 2 4 5 6 | Lower Bound: 92
Path: 0 3 8 2 4 5 7 | Lower Bound: 101
Path: 0 3 8 2 4 5 9 | Lower Bound: 92
Path: 0 7 6 2 3 1 9 4 | Lower Bound: 103
Path: 0 7 6 2 3 1 9 5 | Lower Bound: 102
Path: 0 7 6 2 3 1 9 8 | Lower Bound: 91
Path: 0 5 9 3 8 1 | Lower Bound: 90
Path: 0 5 9 3 8 2 | Lower Bound: 93
Path: 0 5 9 3 8 4 | Lower Bound: 89
Path: 0 5 9 3 8 6 | Lower Bound: 89
Path: 0 5 9 3 8 7 | Lower Bound: 94
Path: 0 3 5 2 4 9 1 | Lower Bound: 87
Path: 0 3 5 2 4 9 6 | Lower Bound: 100
Path: 0 3 5 2 4 9 7 | Lower Bound: 91
Path: 0 3 5 2 4 9 8 | Lower Bound: 88
Path: 0 1 7 2 5 4 9 3 | Lower Bound: 90
Path: 0 1 7 2 5 4 9 6 | Lower Bound: 105
Path: 0 1 7 2 5 4 9 8 | Lower Bound: 92
Path: 0 1 6 2 8 4 3 | Lower Bound: 96
Path: 0 1 6 2 8 4 5 | Lower Bound: 84
Path: 0 1 6 2 8 4 7 | Lower Bound: 106
Path: 0 1 6 2 8 4 9 | Lower Bound: 90
Path: 0 7 2 8 3 1 5 4 | Lower Bound: 85
Path: 0 7 2 8 3 1 5 6 | Lower Bound: 95
Path: 0 7 2 8 3 1 5 9 | Lower Bound: 95
Path: 0 7 6 5 1 8 9 2 | Lower Bound: 100
Path: 0 7 6 5 1 8 9 3 | Lower Bound: 91
Path: 0 7 6 5 1 8 9 4 | Lower Bound: 93
Path: 0 8 6 5 9 3 2 1 | Lower Bound: 98
Path: 0 8 6 5 9 3 2 4 | Lower Bound: 87
Path: 0 8 6 5 9 3 2 7 | Lower Bound: 90
Path: 0 6 5 7 2 4 9 1 | Lower Bound: 91
Path: 0 6 5 7 2 4 9 3 | Lower Bound: 94
Path: 0 6 5 7 2 4 9 8 | Lower Bound: 86
Path: 0 6 1 4 5 3 2 7 | Lower Bound: 97
Path: 0 6 1 4 5 3 2 8 | Lower Bound: 95
Path: 0 6 1 4 5 3 2 9 | Lower Bound: 86
Path: 0 1 7 5 4 6 9 2 | Lower Bound: 95
Path: 0 1 7 5 4 6 9 3 | Lower Bound: 93
Path: 0 1 7 5 4 6 9 8 | Lower Bound: 86
Path: 0 7 6 8 9 1 2 | Lower Bound: 85
Path: 0 7 6 8 9 1 3 | Lower Bound: 80
Path: 0 7 6 8 9 1 4 | Lower Bound: 84
Path: 0 7 6 8 9 1 5 | Lower Bound: 85
Path: 0 7 6 5 4 1 2 9 3 | Lower Bound: 90
Path: 0 7 6 5 4 1 2 9 8 | Lower Bound: 87
Path: 0 2 8 4 9 5 1 | Lower Bound: 104
Path: 0 2 8 4 9 5 3 | Lower Bound: 88
Path: 0 2 8 4 9 5 6 | Lower Bound: 98
Path: 0 2 8 4 9 5 7 | Lower Bound: 98
Path: 0 2 9 6 3 8 1 | Lower Bound: 85
Path: 0 2 9 6 3 8 4 | Lower Bound: 92
Path: 0 2 9 6 3 8 5 | Lower Bound: 91
Path: 0 2 9 6 3 8 7 | Lower Bound: 100
Path: 0 4 5 9 6 1 | Lower Bound: 89
Path: 0 4 5 9 6 2 | Lower Bound: 89
Path: 0 4 5 9 6 3 | Lower Bound: 93
Path: 0 4 5 9 6 7 | Lower Bound: 84
Path: 0 4 5 9 6 8 | Lower Bound: 88
Path: 0 2 9 6 3 1 4 | Lower Bound: 96
Path: 0 2 9 6 3 1 5 | Lower Bound: 97
Path: 0 2 9 6 3 1 7 | Lower Bound: 82
Path: 0 2 9 6 3 1 8 | Lower Bound: 79
Path: 0 7 6 3 4 2 9 1 5 | Lower Bound: 105
Path: 0 7 6 3 4 2 9 1 8 | Lower Bound: 85
Path: 0 1 4 6 7 8 2 | Lower Bound: 92
Path: 0 1 4 6 7 8 3 | Lower Bound: 81
Path: 0 1 4 6 7 8 5 | Lower Bound: 91
Path: 0 1 4 6 7 8 9 | Lower Bound: 91
Path: 0 2 1 4 6 5 3 | Lower Bound: 89
Path: 0 2 1 4 6 5 7 | Lower Bound: 97
Path: 0 2 1 4 6 5 8 | Lower Bound: 97
Path: 0 2 1 4 6 5 9 | Lower Bound: 91
Path: 0 6 9 4 2 8 3 1 | Lower Bound: 83
Path: 0 6 9 4 2 8 3 5 | Lower Bound: 91
Path: 0 6 9 4 2 8 3 7 | Lower Bound: 91
Path: 0 9 3 7 4 5 1 | Lower Bound: 102
Path: 0 9 3 7 4 5 2 | Lower Bound: 89
Path: 0 9 3 7 4 5 6 | Lower Bound: 96
Path: 0 9 3 7 4 5 8 | Lower Bound: 104
Path: 0 5 4 1 8 6 2 | Lower Bound: 96
Path: 0 5 4 1 8 6 3 | Lower Bound: 89
Path: 0 5 4 1 8 6 7 | Lower Bound: 95
Path: 0 5 4 1 8 6 9 | Lower Bound: 85
Path: 0 5 2 9 6 1 | Lower Bound: 91
Path: 0 5 2 9 6 3 | Lower Bound: 88
Path: 0 5 2 9 6 4 | Lower Bound: 93
Path: 0 5 2 9 6 7 | Lower Bound: 86
Path: 0 5 2 9 6 8 | Lower Bound: 90
Path: 0 1 4 2 8 6 5 3 | Lower Bound: 88
Path: 0 1 4 2 8 6 5 7 | Lower Bound: 108
Path: 0 1 4 2 8 6 5 9 | Lower Bound: 97
Path: 0 1 7 5 2 3 4 6 | Lower Bound: 96
Path: 0 1 7 5 2 3 4 8 | Lower Bound: 98
Path: 0 1 7 5 2 3 4 9 | Lower Bound: 90
Path: 0 7 8 3 1 6 2 4 | Lower Bound: 92
Path: 0 7 8 3 1 6 2 5 | Lower Bound: 94
Path: 0 7 8 3 1 6 2 9 | Lower Bound: 90
Path: 0 6 3 5 9 1 8 2 | Lower Bound: 105
Path: 0 6 3 5 9 1 8 4 | Lower Bound: 90
Path: 0 6 3 5 9 1 8 7 | Lower Bound: 92
Path: 0 7 8 3 2 1 5 4 | Lower Bound: 85
Path: 0 7 8 3 2 1 5 6 | Lower Bound: 95
Path: 0 7 8 3 2 1 5 9 | Lower Bound: 95
Path: 0 6 1 9 7 2 3 | Lower Bound: 79
Path: 0 6 1 9 7 2 4 | Lower Bound: 85
Path: 0 6 1 9 7 2 5 | Lower Bound: 95
Path: 0 6 1 9 7 2 8 | Lower Bound: 86
Path: 0 6 7 2 3 1 9 4 | Lower Bound: 104
Path: 0 6 7 2 3 1 9 5 | Lower Bound: 103
Path: 0 6 7 2 3 1 9 8 | Lower Bound: 91
Path: 0 7 6 2 9 5 4 1 | Lower Bound: 95
Path: 0 7 6 2 9 5 4 3 | Lower Bound: 98
Path: 0 7 6 2 9 5 4 8 | Lower Bound: 92
Path: 0 6 9 1 2 7 8 3 | Lower Bound: 87
Path: 0 6 9 1 2 7 8 4 | Lower Bound: 90
Path: 0 6 9 1 2 7 8 5 | Lower Bound: 101
Path: 0 1 2 5 3 7 4 | Lower Bound: 91
Path: 0 1 2 5 3 7 6 | Lower Bound: 88
Path: 0 1 2 5 3 7 8 | Lower Bound: 93
Path: 0 1 2 5 3 7 9 | Lower Bound: 98
Path: 0 7 2 1 3 8 6 4 | Lower Bound: 99
Path: 0 7 2 1 3 8 6 5 | Lower Bound: 84
Path: 0 7 2 1 3 8 6 9 | Lower Bound: 90
Path: 0 7 2 1 3 8 4 5 | Lower Bound: 85
Path: 0 7 2 1 3 8 4 6 | Lower Bound: 95
Path: 0 7 2 1 3 8 4 9 | Lower Bound: 88
Path: 0 9 7 6 5 2 4 1 | Lower Bound: 97
Path: 0 9 7 6 5 2 4 3 | Lower Bound: 96
Path: 0 9 7 6 5 2 4 8 | Lower Bound: 92
Path: 0 1 8 5 2 3 4 6 | Lower Bound: 94
Path: 0 1 8 5 2 3 4 7 | Lower Bound: 103
Path: 0 1 8 5 2 3 4 9 | Lower Bound: 90
Path: 0 2 5 4 9 1 7 3 | Lower Bound: 98
Path: 0 2 5 4 9 1 7 6 | Lower Bound: 96
Path: 0 2 5 4 9 1 7 8 | Lower Bound: 95
Path: 0 1 7 8 5 4 2 3 | Lower Bound: 80
Path: 0 1 7 8 5 4 2 6 | Lower Bound: 97
Path: 0 1 7 8 5 4 2 9 | Lower Bound: 86
Path: 0 3 7 2 5 4 1 | Lower Bound: 90
Path: 0 3 7 2 5 4 6 | Lower Bound: 93
Path: 0 3 7 2 5 4 8 | Lower Bound: 99
Path: 0 3 7 2 5 4 9 | Lower Bound: 90
Path: 0 9 3 5 4 8 1 | Lower Bound: 87
Path: 0 9 3 5 4 8 2 | Lower Bound: 95
Path: 0 9 3 5 4 8 6 | Lower Bound: 88
Path: 0 9 3 5 4 8 7 | Lower Bound: 94
Path: 0 3 9 7 1 8 2 | Lower Bound: 101
Path: 0 3 9 7 1 8 4 | Lower Bound: 98
Path: 0 3 9 7 1 8 5 | Lower Bound: 98
Path: 0 3 9 7 1 8 6 | Lower Bound: 88
Path: 0 9 8 5 6 1 2 | Lower Bound: 102
Path: 0 9 8 5 6 1 3 | Lower Bound: 93
Path: 0 9 8 5 6 1 4 | Lower Bound: 99
Path: 0 9 8 5 6 1 7 | Lower Bound: 91
Path: 0 6 2 7 5 3 1 | Lower Bound: 87
Path: 0 6 2 7 5 3 4 | Lower Bound: 88
Path: 0 6 2 7 5 3 8 | Lower Bound: 94
Path: 0 6 2 7 5 3 9 | Lower Bound: 90
Path: 0 7 8 3 5 1 2 | Lower Bound: 83
Path: 0 7 8 3 5 1 4 | Lower Bound: 84
Path: 0 7 8 3 5 1 6 | Lower Bound: 86
Path: 0 7 8 3 5 1 9 | Lower Bound: 87
Path: 0 1 4 2 8 7 3 | Lower Bound: 94
